ID	sample1
ENST00000356464	0.0
ENST00000552361	64.869
ENST00000646449	6.56643
ENST00000548590	13.1584
ENST00000604424	0.60263
ENST00000540732	0.0
ENST00000539627	0.0
ENST00000604123	0.0
ENST00000413014	0.0
ENST00000392002	0.0
ENST00000436170	2.01034
ENST00000447302	0.0
ENST00000544232	0.0
ENST00000542945	1.23805
ENST00000537354	0.88785
ENST00000342187	0.0
ENST00000356385	0.0
ENST00000546050	0.0
ENST00000546362	0.0
ENST00000535712	0.0
ENST00000249356	6.13308
ENST00000491582	0.0
ENST00000465725	1.61747
ENST00000532255	0.0
ENST00000525287	1.0235
ENST00000423230	3.18296
ENST00000534366	2.6618
ENST00000527552	1.57747
ENST00000528919	5.47038
ENST00000534508	0.405637
ENST00000527071	0.229504
ENST00000528664	2.77937
ENST00000326134	1.18746e-05
ENST00000544576	0.0
ENST00000312938	15.3121
ENST00000471673	2.27165
ENST00000461821	1.63312
ENST00000371901	0.0
ENST00000466294	0.0
ENST00000643266	0.0
ENST00000643518	0.0
ENST00000549282	0.0
ENST00000549061	0.0
ENST00000411731	0.267607
ENST00000267101	0.0
ENST00000550869	0.0
ENST00000551085	0.0
ENST00000546884	0.0
ENST00000551242	0.13289
ENST00000549672	0.0
ENST00000415288	0.0
ENST00000549472	0.0
ENST00000546748	0.0
ENST00000551176	0.0
ENST00000549205	0.0
ENST00000550828	0.0
ENST00000550070	0.0
ENST00000549644	0.0
ENST00000553131	0.0
ENST00000548709	0.122009
ENST00000549832	0.348312
ENST00000552691	0.205295
ENST00000520674	0.0
ENST00000518025	9.59168
ENST00000521367	0.265757
ENST00000297164	2.55605
ENST00000517794	0.690334
ENST00000518856	2.35561
ENST00000444782	0.168921
ENST00000334194	0.0515233
ENST00000471598	0.0
ENST00000464595	13.3557
ENST00000394077	1784.09
ENST00000495401	18.6684
ENST00000488288	3.37883
ENST00000469605	1.10556
ENST00000470961	4.26947
ENST00000566289	0.23605
ENST00000566332	0.38193
ENST00000569878	0.696294
ENST00000563233	0.412631
ENST00000388988	0.0
ENST00000408962	0.0
ENST00000534325	0.385304
ENST00000524551	0.0
ENST00000525908	0.0
ENST00000527634	0.0
ENST00000527368	1.75898
ENST00000540737	2.50338
ENST00000531400	0.0
ENST00000642265	0.0
ENST00000532565	0.41843
ENST00000525449	1.45725
ENST00000532727	0.573209
ENST00000532089	0.0
ENST00000526260	0.0
ENST00000527352	0.548611
ENST00000533143	0.0
ENST00000526718	0.371269
ENST00000531415	2.9017
ENST00000526270	1.12243
ENST00000360962	2.39649
ENST00000485117	0.0
ENST00000490948	0.0
ENST00000371891	0.0
ENST00000371890	0.0
ENST00000619754	0.0
ENST00000294337	0.0
ENST00000620131	0.0
ENST00000675972	0.0
ENST00000243578	3.94139
ENST00000594416	0.0
ENST00000601597	1.42963
ENST00000560217	1.7711
ENST00000044462	0.826116
ENST00000559082	98.6872
ENST00000560033	0.0
ENST00000559948	0.0
ENST00000413382	43.127
ENST00000559146	16.4759
ENST00000558639	0.0
ENST00000559934	2.80608
ENST00000558635	0.0
ENST00000560099	1.76888
ENST00000557929	54.4904
ENST00000558281	5.8073
ENST00000559365	1.13523
ENST00000558341	6.57387
ENST00000559437	3.5719
ENST00000560842	2.31011
ENST00000560737	0.0
ENST00000559906	1.19986
ENST00000559154	0.0
ENST00000558094	0.0
ENST00000489172	0.343186
ENST00000341893	5.61825
ENST00000494050	0.917529
ENST00000465011	3.22311
ENST00000467655	0.282766
ENST00000462076	0.0
ENST00000435817	4.94827
ENST00000520747	1.44639
ENST00000523856	2.43415
ENST00000522126	0.0
ENST00000522783	0.930973
ENST00000518160	0.484509
ENST00000518499	0.956689
ENST00000522763	2.8934
ENST00000522386	0.311611
ENST00000519800	4.61985
ENST00000221233	53.0755
ENST00000602129	0.0
ENST00000596905	1.0348
ENST00000593523	4.13818
ENST00000593771	0.0
ENST00000405709	0.853197
ENST00000331762	0.483973
ENST00000487733	0.0
ENST00000489381	0.0
ENST00000452895	6.03424
ENST00000450877	0.420528
ENST00000447215	1.30335
ENST00000492938	0.739308
ENST00000452753	0.99948
ENST00000437687	6.56373
ENST00000538423	0.678412
ENST00000269980	45.7602
ENST00000542943	0.0
ENST00000457836	0.0
ENST00000541315	0.0
ENST00000535632	7.71219
ENST00000545787	0.0
ENST00000544905	0.0
ENST00000495842	0.0
ENST00000273347	0.0
ENST00000474165	0.316315
ENST00000491511	1.34926
ENST00000487830	0.157602
ENST00000477909	3.62212
ENST00000616286	0.0038164
ENST00000308478	0.0
ENST00000422987	0.359704
ENST00000421101	0.0
ENST00000464835	0.335019
ENST00000451085	0.0
ENST00000294338	0.0
ENST00000489919	0.0
ENST00000491793	0.0
ENST00000371885	0.0
ENST00000371884	0.0373481
ENST00000294339	0.0
ENST00000459729	0.0252875
ENST00000464796	0.0
ENST00000481091	0.0
ENST00000465912	0.0
ENST00000461724	0.0
ENST00000483180	1.73432
ENST00000394054	4.56137
ENST00000326151	0.0
ENST00000326172	1.79071
ENST00000486444	8.18627
ENST00000491281	1.32396
ENST00000465476	1.83748
ENST00000477601	0.0
ENST00000495089	0.601532
ENST00000495719	4.49431
ENST00000676595	0.0428713
ENST00000389811	0.344723
ENST00000439055	0.0
ENST00000340561	0.0
ENST00000448863	0.161722
ENST00000461340	0.0
ENST00000417074	0.0
ENST00000433706	0.0
ENST00000443586	0.373612
ENST00000441974	0.0
ENST00000496981	0.0
ENST00000548861	58.3775
ENST00000423057	0.0
ENST00000437633	0.0
ENST00000428084	0.0
ENST00000658652	0.0
ENST00000450156	0.0671463
ENST00000486186	0.0
ENST00000664131	0.0
ENST00000445943	0.0
ENST00000494769	0.149777
ENST00000428053	0.0
ENST00000437129	0.0
ENST00000492436	0.168536
ENST00000417165	0.0
ENST00000469898	0.0
ENST00000476846	0.0902132
ENST00000492532	0.293514
ENST00000661654	0.101447
ENST00000468571	0.0
ENST00000494651	0.0
ENST00000337817	0.0101947
ENST00000360380	1.6206
ENST00000371877	10.9318
ENST00000396221	3.33622
ENST00000447475	2.17067
ENST00000418131	0.507594
ENST00000436811	0.0
ENST00000433827	0.0
ENST00000413565	1.39488
ENST00000533277	1.3104
ENST00000309657	2.11748
ENST00000524506	2.35596
ENST00000524849	0.0739054
ENST00000530610	0.0
ENST00000534822	0.0
ENST00000532775	0.271645
ENST00000525356	9.00376
ENST00000534645	0.0
ENST00000552766	28.3464
ENST00000303305	190.603
ENST00000553057	6.93483
ENST00000551061	1.49291
ENST00000550166	2.44711
ENST00000552528	4.01636
ENST00000552266	2.96957
ENST00000508305	0.0
ENST00000239440	0.0
ENST00000512390	0.0
ENST00000513878	0.0
ENST00000504448	0.0638011
ENST00000524066	0.0
ENST00000626478	0.0
ENST00000321702	0.429092
ENST00000601616	0.0
ENST00000601379	1.41174
ENST00000438807	10.3668
ENST00000589503	3.36111
ENST00000221943	22.1524
ENST00000592922	0.00475196
ENST00000594660	0.0
ENST00000301183	0.0
ENST00000589970	5.29975
ENST00000417807	0.0
ENST00000590641	0.0
ENST00000594339	1.17451
ENST00000597457	0.0
ENST00000595425	1.43635
ENST00000589102	0.0
ENST00000595407	0.0
ENST00000586786	0.0
ENST00000597608	0.663846
ENST00000569669	44.5281
ENST00000568812	1.74109
ENST00000569403	0.519168
ENST00000569160	2.37797
ENST00000563210	0.528186
ENST00000569712	0.911078
ENST00000529047	0.436062
ENST00000393955	1.84035
ENST00000393958	0.0246249
ENST00000651036	0.0
ENST00000651469	0.0
ENST00000393960	8.86781e-09
ENST00000652125	0.207421
ENST00000651854	0.40568
ENST00000528224	1.60161
ENST00000525476	0.0
ENST00000530259	0.425985
ENST00000651831	0.0
ENST00000652387	0.0
ENST00000528403	0.0
ENST00000530187	0.0
ENST00000524491	0.0
ENST00000531614	0.0
ENST00000534194	0.0
ENST00000628663	1.61055
ENST00000421865	0.0125409
ENST00000466230	0.0
ENST00000645154	0.0
ENST00000498257	0.477239
ENST00000494137	0.0
ENST00000618192	0.0423862
ENST00000617695	0.143422
ENST00000491959	0.0
ENST00000478083	0.0
ENST00000306176	0.0
ENST00000466937	0.0
ENST00000378187	0.0
ENST00000501597	4758.75
ENST00000546485	14.0329
ENST00000358888	32.0183
ENST00000546591	69.4204
ENST00000546654	22.6425
ENST00000552314	20.355
ENST00000585955	1.90642
ENST00000307641	1.07465
ENST00000393885	16.3735
ENST00000587337	0.372052
ENST00000485789	0.0
ENST00000479407	0.0
ENST00000393880	0.82346
ENST00000393881	0.0
ENST00000462043	0.0
ENST00000587028	0.0
ENST00000491638	0.0
ENST00000449471	0.0
ENST00000316082	0.0
ENST00000393879	2.29439
ENST00000551790	0.0
ENST00000267113	8.60402
ENST00000394048	56.7368
ENST00000550986	0.448122
ENST00000550179	0.0
ENST00000547667	1.33992
ENST00000550878	0.0
ENST00000551112	0.0
ENST00000548142	0.0
ENST00000550515	0.0
ENST00000567180	1.3722
ENST00000400780	0.938216
ENST00000528838	23.065
ENST00000528988	2.06564
ENST00000533240	0.0
ENST00000532338	2.36175
ENST00000528199	1.57983
ENST00000529630	0.13054
ENST00000534314	0.531128
ENST00000527328	0.0
ENST00000531447	2.76907
ENST00000533130	3.7826
ENST00000530661	0.780079
ENST00000614796	1.25075
ENST00000528842	1.10341
ENST00000306107	24.6856
ENST00000470756	0.744969
ENST00000472644	1.68
ENST00000481337	0.0
ENST00000486979	3.60278
ENST00000460954	0.0
ENST00000465413	0.0
ENST00000491388	0.343918
ENST00000489178	2.13176
ENST00000618577	5.30801
ENST00000407170	1.44689e-09
ENST00000482870	1.10168
ENST00000457737	0.0
ENST00000187608	0.0
ENST00000401445	0.0
ENST00000632983	1.7566
ENST00000287008	0.0
ENST00000503492	0.0
ENST00000394536	0.14256
ENST00000511044	0.0
ENST00000515351	0.0
ENST00000357517	0.0
ENST00000505937	0.0
ENST00000514773	0.0
ENST00000496039	0.0
ENST00000461831	0.562394
ENST00000649819	0.0
ENST00000436535	0.0
ENST00000453355	0.374646
ENST00000618554	0.0
ENST00000473183	0.0
ENST00000565858	0.0
ENST00000251366	0.149059
ENST00000566774	0.104926
ENST00000565213	0.101509
ENST00000562738	0.0
ENST00000562567	0.0830411
ENST00000569964	0.0
ENST00000563159	0.0
ENST00000564465	0.0
ENST00000564382	0.0
ENST00000562724	0.131397
ENST00000587304	6.76533
ENST00000528718	2.79535
ENST00000620428	0.0
ENST00000524965	2.38917
ENST00000332324	2.59884
ENST00000527885	1.20318
ENST00000524844	0.0
ENST00000531896	1.91074
ENST00000525371	0.886211
ENST00000589979	4.58361
ENST00000251642	10.0732
ENST00000592024	2.88781
ENST00000586522	2.04604
ENST00000590637	0.0
ENST00000413196	5.6148
ENST00000591220	0.0
ENST00000430773	0.0
ENST00000299565	2.67745
ENST00000559554	1.27121
ENST00000394802	4.00734
ENST00000559576	0.0
ENST00000221954	0.0
ENST00000600925	0.0
ENST00000472081	0.0
ENST00000432126	2.36969
ENST00000194118	18.3018
ENST00000508751	10.677
ENST00000502729	14.2612
ENST00000506775	7.19988
ENST00000507481	0.548537
ENST00000509110	4.78161
ENST00000394030	5.67362
ENST00000645759	1.06801
ENST00000476370	0.784524
ENST00000645425	16.6551
ENST00000646499	0.95294
ENST00000642241	0.507908
ENST00000407712	2.11576
ENST00000646825	5.23268e-10
ENST00000643322	0.0
ENST00000403724	0.435527
ENST00000405772	2.12732e-05
ENST00000447441	0.978652
ENST00000643403	5.13729
ENST00000438603	0.0
ENST00000443752	0.0
ENST00000643192	8.66787
ENST00000642907	0.0
ENST00000371873	66.4337
ENST00000371871	0.0
ENST00000471289	0.0
ENST00000450808	35.6452
ENST00000371870	0.628892
ENST00000006724	0.0
ENST00000401731	0.0
ENST00000602225	0.0
ENST00000599715	0.0
ENST00000432179	0.0
ENST00000337565	0.0
ENST00000357757	0.0
ENST00000308659	0.582492
ENST00000393256	2.40761
ENST00000610735	0.0
ENST00000615946	0.0
ENST00000619294	0.0
ENST00000620862	0.0
ENST00000621302	0.0
ENST00000622509	0.0
ENST00000622612	1.87815e-05
ENST00000393252	0.0
ENST00000433098	0.0
ENST00000405953	0.0
ENST00000361493	0.0
ENST00000415458	0.0
ENST00000436733	0.0
ENST00000437029	0.0
ENST00000452231	0.0
ENST00000431217	0.0
ENST00000439718	0.0
ENST00000438054	0.0
ENST00000552345	0.0
ENST00000549973	1.14389
ENST00000257940	2.88365
ENST00000551880	0.417719
ENST00000546903	0.767159
ENST00000559002	0.0
ENST00000559658	0.0
ENST00000348639	0.0
ENST00000326828	0.718193
ENST00000558903	0.0
ENST00000561128	0.344733
ENST00000559080	0.0
ENST00000559941	0.0
ENST00000413021	0.0
ENST00000565744	0.0
ENST00000566978	0.0
ENST00000564827	0.56857
ENST00000566188	0.0203747
ENST00000444212	1.38444
ENST00000219345	5.34696
ENST00000562966	0.0
ENST00000568082	0.0
ENST00000568599	0.240481
ENST00000562449	0.0
ENST00000565460	0.654503
ENST00000398599	0.0
ENST00000221992	0.058602
ENST00000460121	0.0
ENST00000596606	0.0
ENST00000405816	0.0
ENST00000595403	1.67993
ENST00000595113	0.161922
ENST00000617332	0.0
ENST00000615021	0.0
ENST00000616453	0.229845
ENST00000335071	0.127373
ENST00000225916	10.898
ENST00000465682	17.3094
ENST00000586972	1.04203
ENST00000588759	0.0
ENST00000592310	2.70173
ENST00000553066	3.18831
ENST00000550443	33.0725
ENST00000551834	1.14075
ENST00000405661	1.34279
ENST00000552568	0.0
ENST00000550152	8.3139
ENST00000549178	0.0
ENST00000548548	0.642139
ENST00000550550	27.9608
ENST00000548571	0.0
ENST00000549380	4.90888
ENST00000334793	0.0
ENST00000606738	0.0
ENST00000435576	0.0
ENST00000368149	23.7922
ENST00000483367	6.8144
ENST00000463225	0.0
ENST00000231484	0.263753
ENST00000510041	0.0
ENST00000512221	0.0250852
ENST00000435837	0.0
ENST00000595740	0.0
ENST00000199764	0.298216
ENST00000569446	0.013694
ENST00000425816	0.0
ENST00000533824	0.0
ENST00000438567	0.0
ENST00000236495	0.0
ENST00000493837	0.0648125
ENST00000441260	0.0
ENST00000527929	0.0
ENST00000525901	0.480278
ENST00000532322	0.0
ENST00000471020	0.0
ENST00000618043	3.20543
ENST00000648130	0.00022113
ENST00000219343	6.47897
ENST00000379152	2.91157
ENST00000566834	0.0
ENST00000566454	9.37658
ENST00000568088	0.0
ENST00000564708	0.0
ENST00000562727	0.841115
ENST00000563080	3.98331
ENST00000563146	0.0
ENST00000568024	0.0
ENST00000566579	0.0
ENST00000567346	1.20843
ENST00000563208	2.58368
ENST00000562863	2.72671
ENST00000567325	0.0
ENST00000511961	0.0
ENST00000506822	0.0
ENST00000513019	0.468721
ENST00000394520	1.27944e-08
ENST00000514620	2.81062
ENST00000502341	1.22427
ENST00000506938	2.00993
ENST00000394514	5.41421
ENST00000512565	0.0
ENST00000515613	1.28275
ENST00000507163	1.89047
ENST00000506004	1.39227
ENST00000507291	0.0
ENST00000394519	0.270468
ENST00000356143	4.25988
ENST00000347642	0.0
ENST00000675888	0.0
ENST00000524541	0.0
ENST00000532815	0.0
ENST00000644270	0.0
ENST00000675292	0.269092
ENST00000530047	6.01546
ENST00000527078	0.138429
ENST00000674870	1.6387e-09
ENST00000526338	0.0
ENST00000402965	0.0
ENST00000329994	0.0
ENST00000526752	0.0
ENST00000533662	0.0482916
ENST00000534725	0.0
ENST00000674929	0.0
ENST00000675597	0.0
ENST00000643944	4.95376
ENST00000675121	0.0
ENST00000676358	0.0
ENST00000675280	0.0
ENST00000526891	1.51002
ENST00000526779	0.0
ENST00000674779	6.2706
ENST00000675787	0.0
ENST00000674821	0.0
ENST00000676094	0.0
ENST00000675998	0.930675
ENST00000261751	0.0
ENST00000412074	0.0
ENST00000559849	0.160968
ENST00000560511	0.171322
ENST00000560868	0.0
ENST00000558216	0.0
ENST00000649591	0.0
ENST00000357396	0.0
ENST00000595255	0.0
ENST00000599305	0.0
ENST00000415495	0.0
ENST00000344550	0.0
ENST00000596544	0.0
ENST00000599662	0.0
ENST00000630848	0.0
ENST00000548580	70.6309
ENST00000550184	6.72331
ENST00000552297	0.683987
ENST00000293422	0.85686
ENST00000348108	39.124
ENST00000549017	4.45928
ENST00000547703	4.80684
ENST00000549566	0.0
ENST00000550697	65.048
ENST00000536128	0.000556386
ENST00000547649	634.191
ENST00000548725	6.64798
ENST00000547408	2.97201
ENST00000551589	10.0182
ENST00000550639	3.4708
ENST00000546630	2.87836
ENST00000549392	2.74079
ENST00000548400	7.50492
ENST00000548293	1.04114
ENST00000546845	0.0
ENST00000551954	1.18541
ENST00000585562	0.0
ENST00000592248	5.51442
ENST00000592574	2.21716
ENST00000565659	0.0
ENST00000368143	0.0
ENST00000438392	0.0
ENST00000346213	43.6436
ENST00000547517	2.31475
ENST00000551338	1.28112
ENST00000552162	5.30752
ENST00000546881	3.81162
ENST00000550504	0.0
ENST00000550406	2.49785
ENST00000550013	0.0
ENST00000393860	1.07876
ENST00000674039	0.0
ENST00000361794	1.72411
ENST00000526087	0.0
ENST00000533560	2.21429
ENST00000528385	1.13173e-05
ENST00000368139	0.0
ENST00000526019	0.0
ENST00000368136	0.0
ENST00000531313	0.122215
ENST00000533890	0.0
ENST00000531590	2.42954
ENST00000393952	4.31514
ENST00000309602	21.454
ENST00000561638	0.287623
ENST00000565365	0.0
ENST00000562477	0.0
ENST00000609812	0.0
ENST00000601246	0.0
ENST00000343055	0.0
ENST00000308963	0.0
ENST00000393946	0.0
ENST00000525457	0.0
ENST00000527043	1.9914
ENST00000526281	0.000267404
ENST00000531392	0.678222
ENST00000533427	0.0625075
ENST00000525149	0.0
ENST00000643447	6.44954
ENST00000427997	6.44229
ENST00000341068	30.5991
ENST00000462785	0.87538
ENST00000464695	0.0
ENST00000485325	2.27457
ENST00000482177	0.495248
ENST00000451367	0.0
ENST00000489177	0.422179
ENST00000467878	16.7572
ENST00000628342	15.6519
ENST00000601660	0.0
ENST00000600017	0.0
ENST00000596827	0.0
ENST00000602098	0.0
ENST00000269945	0.0
ENST00000596258	0.0
ENST00000596660	0.0
ENST00000599022	0.0
ENST00000531225	0.0
ENST00000388820	0.0
ENST00000569934	0.349072
ENST00000566303	0.0
ENST00000565793	0.0
ENST00000568712	0.0
ENST00000524492	2.85077
ENST00000331890	11.6846
ENST00000455319	0.0
ENST00000530142	2.75017
ENST00000526524	0.0
ENST00000527000	1.5236
ENST00000524909	0.0
ENST00000529279	0.140381
ENST00000530687	0.926176
ENST00000652090	0.0
ENST00000432000	0.0
ENST00000329446	0.0
ENST00000513454	0.0
ENST00000311337	3.68281
ENST00000500692	0.0
ENST00000508177	0.143278
ENST00000503794	0.0
ENST00000504139	0.0
ENST00000505689	0.0
ENST00000515747	0.0
ENST00000507559	0.0
ENST00000510194	0.0
ENST00000503229	0.0
ENST00000507107	0.0
ENST00000504424	0.0
ENST00000598742	28.4371
ENST00000598466	11.4473
ENST00000601492	16.4811
ENST00000600467	5.04005
ENST00000221975	3414.92
ENST00000598261	87.2119
ENST00000593863	87.5699
ENST00000598399	7.20655
ENST00000607371	0.234641
ENST00000264661	0.0
ENST00000308831	1.50237
ENST00000533360	0.0
ENST00000532559	0.67675
ENST00000392790	0.674292
ENST00000368899	0.11981
ENST00000368901	0.0
ENST00000368900	0.0
ENST00000338948	0.0
ENST00000371847	6.89355e-07
ENST00000371843	0.0
ENST00000603831	0.0
ENST00000371841	0.0
ENST00000490850	0.0
ENST00000487629	0.0
ENST00000463938	0.0
ENST00000487543	0.0
ENST00000465990	0.0
ENST00000471975	0.0
ENST00000396199	0.0218479
ENST00000534714	0.0
ENST00000526231	0.0
ENST00000533715	0.174455
ENST00000529654	3.6145
ENST00000308860	4.1252
ENST00000525136	0.0
ENST00000532190	0.0
ENST00000526833	0.0
ENST00000398645	5.33336
ENST00000529006	10.9111
ENST00000532436	2.65572
ENST00000527157	1.20761
ENST00000528380	0.525601
ENST00000526258	16.4918
ENST00000531696	2.46635
ENST00000525379	0.224802
ENST00000525041	0.0
ENST00000530342	10.1719
ENST00000517637	7.11606
ENST00000529124	0.0
ENST00000534486	0.453773
ENST00000524657	2.89987
ENST00000308783	3.80255
ENST00000379535	0.0
ENST00000559697	1.48521
ENST00000426013	54.8118
ENST00000331268	1.94766
ENST00000557961	1.31308
ENST00000559930	0.0
ENST00000558746	18.8695
ENST00000558893	1.36991
ENST00000558830	1.09899
ENST00000558522	0.806726
ENST00000559619	17.454
ENST00000559345	4.44855
ENST00000561171	63.5579
ENST00000558502	81.1531
ENST00000559258	0.688586
ENST00000559690	0.0
ENST00000559158	14.2055
ENST00000560422	0.0
ENST00000558539	0.0
ENST00000559244	0.0
ENST00000559751	2.83875
ENST00000558923	5.25485
ENST00000560710	2.6149
ENST00000293330	0.222369
ENST00000593209	0.447465
ENST00000587427	6.61806
ENST00000301671	0.881515
ENST00000414034	8.10643
ENST00000428494	0.0
ENST00000585735	2.52738
ENST00000588762	0.0
ENST00000590249	0.0
ENST00000588352	0.0
ENST00000586692	0.0
ENST00000590520	0.0
ENST00000585375	0.0
ENST00000368904	0.0
ENST00000650744	0.0
ENST00000568315	0.415813
ENST00000263997	9.74192
ENST00000561933	0.0
ENST00000561590	1.21772
ENST00000568538	1.96838
ENST00000368898	1.66811
ENST00000462859	0.0
ENST00000368896	2.05514
ENST00000489000	1.49316
ENST00000221972	329.955
ENST00000597454	1.93772
ENST00000444740	29.2962
ENST00000253814	1.31513
ENST00000509436	0.0010061
ENST00000505614	0.0
ENST00000503388	0.0
ENST00000368894	0.0
ENST00000562381	0.0
ENST00000565745	0.0
ENST00000675132	0.802867
ENST00000441236	1.34893
ENST00000569571	2.02056
ENST00000566341	0.0
ENST00000564050	0.0
ENST00000569047	2.21164
ENST00000449359	9.42473
ENST00000564441	9.62648
ENST00000565356	1.34287
ENST00000562050	0.0
ENST00000563520	1.60812
ENST00000565983	0.138654
ENST00000339507	0.325195
ENST00000568975	1.13367
ENST00000563562	0.0
ENST00000561806	0.0
ENST00000562456	7.1943
ENST00000566430	0.0
ENST00000565761	0.220589
ENST00000567542	1.26168
ENST00000563443	1.03055
ENST00000566687	0.0
ENST00000566708	1.9717
ENST00000563608	2.14928
ENST00000568463	2.83111
ENST00000368891	0.0
ENST00000481909	4.5904
ENST00000462191	0.0
ENST00000470158	7.42152
ENST00000354532	9.53152
ENST00000600387	3.43805
ENST00000600274	2.80182
ENST00000599846	16.6672
ENST00000596957	1.03678
ENST00000347545	0.000531962
ENST00000378152	4.58158
ENST00000337665	31.324
ENST00000598812	0.0
ENST00000594521	17.8154
ENST00000617585	6.95911
ENST00000599589	0.0
ENST00000595897	15.4721
ENST00000594258	8.47334
ENST00000594044	0.0
ENST00000595723	2.66372
ENST00000600517	2.86299
ENST00000598587	3.08449
ENST00000598444	5.94245
ENST00000593609	0.98487
ENST00000594417	0.0
ENST00000594513	0.0
ENST00000595770	0.0
ENST00000531480	2.05431
ENST00000531727	2.08093
ENST00000616140	18.4509
ENST00000620219	3.93679
ENST00000532725	0.91164
ENST00000526271	0.309553
ENST00000532935	0.0
ENST00000531042	0.0
ENST00000529288	4.05211
ENST00000527827	5.25118
ENST00000527916	2.74848
ENST00000533492	0.539495
ENST00000532560	1.28733
ENST00000622776	0.0
ENST00000344120	0.0
ENST00000643792	0.202462
ENST00000434127	0.0
ENST00000511815	0.0
ENST00000503582	0.0
ENST00000509364	0.237791
ENST00000295408	0.0
ENST00000409780	0.0
ENST00000439966	0.0
ENST00000473065	0.0
ENST00000449344	0.0
ENST00000421804	0.0
ENST00000616902	0.212231
ENST00000465232	0.650926
ENST00000368887	0.0
ENST00000406217	0.0
ENST00000483455	0.0
ENST00000497219	0.269661
ENST00000493461	1.43257
ENST00000483755	0.0
ENST00000496079	0.0
ENST00000405485	0.212106
ENST00000293328	37.7076
ENST00000498674	1.62834
ENST00000481253	0.0
ENST00000468496	0.0
ENST00000481517	1.53825
ENST00000468312	12.0196
ENST00000415845	0.0
ENST00000371839	0.0
ENST00000416121	0.138438
ENST00000371836	0.0
ENST00000371838	0.0
ENST00000497451	0.0
ENST00000334103	0.0
ENST00000359370	0.0
ENST00000378046	0.0
ENST00000337706	0.0
ENST00000360966	0.0
ENST00000489937	0.0
ENST00000407758	0.0
ENST00000494344	0.0
ENST00000441680	0.0
ENST00000419524	0.0
ENST00000494579	0.0
ENST00000394496	0.0
ENST00000411960	0.0
ENST00000621536	0.0
ENST00000619447	0.0
ENST00000610990	0.0
ENST00000612258	0.0
ENST00000368886	8.08587
ENST00000496605	0.0
ENST00000469821	0.0
ENST00000479103	0.823672
ENST00000617859	0.0
ENST00000368134	0.0
ENST00000457563	0.0
ENST00000439090	0.0
ENST00000437477	0.0
ENST00000463253	0.0
ENST00000532763	0.0
ENST00000528422	0.0
ENST00000526886	0.0
ENST00000533296	0.0
ENST00000324172	0.0
ENST00000524930	0.0
ENST00000532309	0.0
ENST00000531544	0.215604
ENST00000529723	0.0
ENST00000529119	0.0
ENST00000550164	35.6655
ENST00000394023	0.0
ENST00000347471	0.0
ENST00000552674	0.645167
ENST00000267064	6.86082
ENST00000549209	9.35548
ENST00000548130	3.13881
ENST00000552931	1.9733
ENST00000552566	0.0
ENST00000549757	2.29918
ENST00000550859	0.0
ENST00000550519	0.0
ENST00000550150	1.3918
ENST00000552627	0.0
ENST00000547356	0.889078
ENST00000371833	0.0
ENST00000476079	0.0
ENST00000463562	0.0
ENST00000476096	0.0
ENST00000480399	0.0
ENST00000489956	0.0
ENST00000368869	4.49323
ENST00000358776	8.93267
ENST00000411816	0.277568
ENST00000541070	0.666282
ENST00000510508	0.0
ENST00000357878	35.8251
ENST00000339992	16.207
ENST00000651693	0.0
ENST00000463650	0.0
ENST00000448907	0.0
ENST00000652252	0.0
ENST00000371827	0.0
ENST00000651347	0.0
ENST00000357083	0.0
ENST00000650764	0.0
ENST00000494555	0.0
ENST00000371824	0.0
ENST00000371823	0.0
ENST00000652693	0.0
ENST00000371819	0.0
ENST00000651258	0.0
ENST00000652353	0.0
ENST00000371821	0.0
ENST00000652274	0.0
ENST00000492299	0.0
ENST00000474675	0.0
ENST00000368865	13.3995
ENST00000368859	0.0
ENST00000368858	132.819
ENST00000407911	72.4622
ENST00000481952	13.3547
ENST00000345506	2.6938
ENST00000590949	29.9056
ENST00000546010	4.65929
ENST00000676631	9.20778
ENST00000677893	3.53069
ENST00000590726	1.25188
ENST00000469124	1.99125
ENST00000678903	0.0
ENST00000676585	0.0
ENST00000588868	0.964688
ENST00000677301	8.21863
ENST00000479417	0.713197
ENST00000468096	0.0
ENST00000591556	0.84797
ENST00000587646	2.26002
ENST00000556068	3.0358
ENST00000554442	0.0
ENST00000556260	4.97704
ENST00000328724	3.96123
ENST00000557268	1.22856
ENST00000554504	1.41344
ENST00000553890	5.80434
ENST00000553554	0.0
ENST00000556086	0.0
ENST00000350249	6.3594
ENST00000557621	0.0
ENST00000556946	2.56912
ENST00000556307	0.0
ENST00000553730	2.22106
ENST00000557714	2.19798
ENST00000445439	50.8029
ENST00000334743	5.92513
ENST00000557095	0.0
ENST00000556493	2.76836
ENST00000553842	3.31653
ENST00000607042	3.41306
ENST00000556373	0.0
ENST00000556570	2.24543
ENST00000554137	0.0
ENST00000556218	0.0
ENST00000557534	0.0
ENST00000557716	1.05968
ENST00000556805	2.19055
ENST00000561006	0.0
ENST00000555237	0.0
ENST00000557071	0.0
ENST00000554147	2.75166
ENST00000422945	0.0
ENST00000219334	1.31082
ENST00000574662	0.0252608
ENST00000568373	0.0
ENST00000563226	0.0
ENST00000563396	1.01887
ENST00000567223	0.143625
ENST00000566009	0.0
ENST00000567811	0.0
ENST00000563455	0.0
ENST00000566466	0.0
ENST00000566723	0.0
ENST00000561749	0.0983575
ENST00000361822	2.02705
